ORIG_FID,经度,纬度,value
2389,360.4751403,445.030943,4
2390,355.7251403,445.030943,4
2391,357.9751403,445.030943,4
2392,341.9751403,445.530943,4
2393,357.7251403,447.280943,4
2394,351.8501403,448.280943,4
2395,345.6001403,446.780943,4
2396,355.9751403,447.280943,4
2397,356.7251403,449.030943,4
2398,359.2251403,449.280943,4
2399,360.9751403,447.530943,4
2400,336.6121461,441.4592471,4
2401,339.3621461,439.7092471,4
2402,338.7017586,434.8941611,4
2403,336.3387644,436.5724652,4
2404,331.529567,432.6146548,4
2405,322.7319474,429.3292059,4
2406,314.778529,425.8805002,4
2407,307.6693118,422.2685377,4
2408,300.5600947,418.6565751,4
2409,294.7403132,415.4407684,4
2410,364.867659,446.5112229,4
2411,370.7960048,449.2480762,4
2412,376.867659,452.7612229,4
2413,382.9393132,456.2743696,3
2414,361.0712967,450.5382794,4
2415,366.0520677,453.6265038,4
2416,373.8212967,457.7882794,4
2417,381.5905258,461.9500551,4
2418,386.2251403,459.030943,4
2419,388.4751403,460.530943,4
2420,390.9751403,462.030943,4
2421,385.9751403,462.030943,4
2422,385.9751403,464.780943,4
2423,388.4751403,466.280943,4
2424,390.9751403,465.030943,4
2425,390.4751403,467.780943,4
2426,554.3338113,456.7864282,4
2427,556.5550996,459.030943,4
2428,556.58095,454.53643,4
2429,558.8022383,456.7809447,4
2430,563.5250725,459.030943,4
2431,573.3050996,459.030943,4
2432,583.0851268,459.030943,4
2433,563.8037047,454.5309459,4
2434,573.472279,454.5309447,4
2435,583.1408532,454.5309435,4
2436,624.2986193,459.3547355,4
2437,621.7986193,456.8547355,4
2438,625.7244746,454.5722808,4
2439,587.9751403,456.780943,4
2440,590.7251403,459.030943,4
2441,598.1663,459.0555405,4
2442,607.5486193,459.1047355,4
2443,616.9309386,459.1539306,4
2444,590.7251403,454.530943,4
2445,593.4751403,456.780943,4
2446,598.2251403,454.530943,4
2447,607.7251403,454.530943,4
2448,617.2251403,454.530943,4
2449,628.2251403,459.280943,3
2450,629.4744746,456.8222808,4
2451,631.6993076,454.7360478,4
2452,664.8363127,457.8415669,3
2453,665.109308,452.9312122,3
2454,665.3028109,447.7322513,3
2455,664.055469,442.5397701,4
2456,662.4453803,437.9152025,4
2457,662.3983816,432.4798274,4
2458,662.836375,425.672211,4
2459,664.1822775,418.9379602,4
2460,665.3921618,413.3192302,4
2461,664.7036908,467.9041338,4
2462,664.5634374,463.4358473,4
2463,667.7840036,471.9416518,4
2464,665.6954,470.2924887,4
2465,669.1126642,468.3076137,4
2466,666.2058961,468.5876435,4
2467,674.193797,469.5072354,4
2468,681.0731669,471.4637971,4
2469,687.9525369,473.4203588,4
2470,696.0407178,474.6343539,4
2471,705.3377098,475.1057824,3
2472,669.9359475,470.4581474,4
2473,670.898523,464.2929746,4
2474,667.8515014,460.1047179,3
2475,668.1117882,455.5400605,4
2476,671.6790287,450.5723583,4
2477,673.5486449,441.4768575,4
2478,674.8710669,433.0538462,4
2479,674.7126963,424.4446849,4
2480,674.5543257,415.8355236,4
2481,671.1269769,457.8032116,4
2482,712.2933202,475.4776205,3
2483,717.1760029,475.2966204,4
2484,722.3271394,474.6623724,4
2485,728.1805412,472.5528035,4
2486,771.7251403,463.780943,4
2487,734.6741359,463.6773168,4
2488,733.2850227,468.0250887,4
2489,731.8994608,470.4323593,4
2490,734.9564361,460.2750482,4
2491,737.7730817,461.9648801,4
2492,744.5120315,462.6089875,4
2493,752.6813144,462.7850747,4
2494,760.8505973,462.9611618,4
2495,767.4551896,463.5400742,4
2496,740.4869586,459.6362836,4
2497,739.2617758,456.9906129,4
2498,736.3855616,458.1854414,4
2499,818.8804198,456.597445,1
2500,819.6909788,449.730449,1
2501,820.5015378,442.863453,1
2502,819.7836832,434.963124,2
2503,817.537415,426.029462,3
2504,815.2911469,417.0958,2
2505,814.7869007,456.5261401,2
2506,815.4104215,449.5165345,2
2507,816.0339422,442.5069288,3
2508,815.0512507,435.1318521,3
2509,812.4623468,427.3913042,3
2510,810.7617199,420.9358757,3
2511,809.9493698,415.7655665,3
2512,808.9094346,411.7949109,3
2513,806.8928396,409.2054191,3
2514,804.0214564,407.4023993,3
2515,801.0040242,406.9171565,3
2516,816.4751403,460.030943,4
2517,818.4751403,462.030943,1
2518,818.2251403,464.280943,4
2519,814.2251403,462.280943,3
2520,815.9751403,464.530943,4
2521,813.7251403,464.780943,4
2522,783.2784228,454.7085488,4
2523,784.1371139,448.2444479,4
2524,786.6039363,443.723111,4
2525,790.4267633,438.9638507,4
2526,794.0323819,433.9513501,4
2527,797.9724359,428.9061548,4
2528,800.0324988,421.6281083,4
2529,799.6609265,411.8966647,4
2530,783.2251403,459.280943,4
2531,783.2251403,461.280943,4
2532,778.4674876,460.9588214,4
2533,779.8948048,463.1696318,4
2534,781.8649686,463.2464063,4
2535,777.9588806,454.7868783,4
2536,778.4723511,448.0880533,4
2537,781.4012253,442.4883167,4
2538,786.3494691,436.1797525,4
2539,791.2977129,429.8711882,4
2540,794.2626479,425.6977972,4
2541,794.5588809,420.391752,4
2542,794.1697205,411.8178793,4
2543,780.4376514,459.0355959,4
2544,865.9751403,459.030943,1
2545,868.4751403,461.780943,1
2546,863.7251403,461.780943,1
2547,866.2251403,464.530943,4
2548,914.9750891,461.2646839,4
2549,924.0919914,463.5244276,4
2550,932.3256935,463.5113969,4
2551,940.5593955,463.4983661,4
2552,949.0756935,462.5113969,4
2553,917.4750891,463.5146839,4
2554,919.9751403,461.280943,4
2555,917.4751403,459.030943,4
2556,924.1714377,459.0249371,4
2557,932.5640323,459.0129252,4
2558,940.956627,459.0009134,4
2559,949.3140323,457.5129252,4
2560,959.3799795,447.0360308,1
2561,959.1896579,440.0462065,1
2562,958.9993363,433.0563823,1
2563,958.4993363,426.1397156,1
2564,957.6896579,419.2962065,1
2565,956.8799795,412.4526975,1
2566,960.7551556,450.2032226,1
2567,965.0315365,447.8794356,4
2568,971.0242675,443.8873023,4
2569,976.9979524,439.7097376,4
2570,982.9525911,435.3467413,4
2571,988.047938,431.9426836,4
2572,992.3578586,429.0820965,4
2573,996.7416444,425.8060414,4
2574,1002.477553,421.7740257,4
2575,1009.565585,416.9860496,4
2576,1016.653618,412.1980735,4
2577,1021.336387,408.4175142,4
2578,959.4751403,451.530943,2
2579,954.3354548,449.00979,2
2580,954.0560838,439.9674841,1
2581,953.509522,431.1270997,1
2582,952.6957693,422.488637,4
2583,951.8820167,413.8501743,4
2584,956.9751403,453.030943,4
2585,959.4751403,454.030943,1
2586,953.9751403,454.780943,4
2587,959.2251403,456.780943,4
2588,953.9751403,457.780943,3
2589,956.7251403,458.780943,4
2590,953.9751403,460.530943,4
2591,257.104753,380.7805089,4
2592,266.3639783,380.2796407,3
2593,275.6232036,379.7787725,3
2594,284.9333973,379.7789896,4
2595,294.2945593,380.2802918,4
2596,250.9751403,381.030943,4
2597,247.9751403,381.780943,4
2598,245.2251403,382.780943,4
2599,263.2829977,385.7006531,3
2600,272.8987124,385.0400735,4
2601,282.514427,384.3794939,4
2602,290.3604984,384.2946388,4
2603,296.4369263,384.7855082,4
2604,253.9751403,383.530943,4
2605,256.9751403,386.030943,4
2606,234.9751403,385.655943,4
2607,240.9751403,383.905943,4
2608,253.9751403,386.530943,3
2609,248.4751403,384.780943,4
2610,251.4751403,387.030943,4
2611,233.4751403,388.530943,4
2612,236.7251403,390.780943,4
2613,239.4361229,390.3410727,2
2614,242.9166142,388.9961376,2
2615,247.9556316,387.6860078,3
2616,233.7251403,391.780943,3
2617,259.8407173,388.3676919,4
2618,264.0514663,393.6721373,4
2619,269.7418103,399.6075304,4
2620,276.3090218,404.6891559,4
2621,283.7531008,408.9170139,4
2622,253.5977353,388.8961046,4
2623,257.3712682,393.4045134,4
2624,262.673144,398.6910078,4
2625,267.9750198,403.9775021,4
2626,274.3382534,408.7232977,4
2627,281.7628447,412.9283945,4
2628,243.005092,381.5833522,4
2629,238.9930474,378.2333254,4
2630,232.9090548,374.4284534,4
2631,226.8250623,370.6235813,4
2632,219.9819772,366.0302521,4
2633,212.2593053,362.0090023,3
2634,205.2688964,359.1044545,4
2635,199.1312445,355.9560721,4
2636,192.9935927,352.8076896,4
2637,186.788536,349.9510814,4
2638,180.5160744,347.3862475,4
2639,174.4036678,346.3356086,4
2640,168.4513162,346.7991648,4
2641,299.2251403,380.780943,4
2642,301.9751403,381.280943,4
2643,304.7251403,381.280943,4
2644,309.0502062,381.433421,4
2645,317.2003378,382.2383771,4
2646,325.3504695,383.0433332,4
2647,331.7003378,383.2383771,4
2648,304.4751403,383.280943,4
2649,299.4751403,383.030943,4
2650,301.7251403,385.280943,4
2651,304.2251403,385.280943,4
2652,290.3084737,406.6976096,2
2653,293.9751403,398.030943,4
2654,297.641807,389.3642763,4
2655,287.9751403,411.030943,4
2656,294.1871051,410.0992369,3
2657,297.6110346,402.2358248,3
2658,301.0349641,394.3724127,3
2659,303.3610346,387.9858248,4
2660,289.9751403,412.530943,4
2661,291.9751403,414.030943,4
2662,286.4751403,413.030943,2
2663,287.9751403,416.530943,4
2664,290.9751403,416.030943,2
2665,284.7251403,417.280943,2
2666,286.2251403,420.780943,4
2667,289.4751403,420.030943,2
2668,288.4751403,422.530943,4
2669,283.2251403,421.280943,3
2670,282.4751403,424.030943,4
2671,284.9751403,425.530943,4
2672,287.9751403,424.530943,4
2673,334.4751403,383.530943,4
2674,336.9751403,384.030943,4
2675,334.7251403,386.030943,4
2676,336.7251403,388.280943,4
2677,338.9751403,386.280943,4
2678,394.9751403,388.530943,4
2679,419.3569455,390.5718799,4
2680,414.2781489,389.8491712,4
2681,407.3569455,389.3218799,4
2682,400.4357421,388.7945886,4
2683,392.7251403,388.780943,4
2684,392.4751403,391.030943,4
2685,394.4751403,393.280943,4
2686,396.7251403,391.030943,4
2687,400.7579193,393.9332274,4
2688,409.3234771,394.7377964,4
2689,417.889035,395.5423653,4
2690,423.5734771,395.7377964,4
2691,475.664957,391.5721906,4
2692,483.0445904,391.654686,4
2693,510.7251403,391.280943,4
2694,506.2251403,391.780943,4
2695,508.4751403,391.530943,4
2696,513.4751403,392.030943,4
2697,519.4703348,392.5397669,4
2698,526.4607237,392.5574149,4
2699,533.4511127,392.5750628,4
2700,540.284446,393.0750628,4
2701,546.9607237,394.0574149,4
2702,553.6370015,395.0397669,4
2703,511.4751403,393.530943,2
2704,513.9751403,394.030943,4
2705,506.4751403,394.280943,2
2706,506.7251403,396.780943,4
2707,508.9751403,397.780943,4
2708,511.4751403,397.030943,4
2709,510.9751403,399.030943,1
2710,507.2251403,398.530943,3
2711,509.2251403,399.780943,4
2712,511.7251403,400.780943,1
2713,520.5958998,398.577151,3
2714,529.1653163,398.5808891,3
2715,537.7347328,398.5846271,3
2716,545.6333659,399.1976079,3
2717,552.8612155,400.4198313,3
2718,514.3931659,400.3031124,4
2719,514.1431659,397.0531124,4
2720,486.8005542,394.3421664,4
2721,488.9118323,396.9647514,4
2722,494.1216176,396.9638157,4
2723,500.4509264,397.0092399,4
2724,505.0453605,396.7814475,4
2725,490.9317125,394.3074384,4
2726,488.8204344,391.6848535,4
2727,494.6736314,391.6380657,4
2728,502.2079707,391.5666505,4
2729,557.2251403,395.780943,4
2730,559.2251403,396.280943,4
2731,561.2251403,396.780943,4
2732,565.891807,397.6142763,3
2733,574.7251403,398.780943,3
2734,583.5584737,399.9476096,2
2735,560.9751403,399.030943,4
2736,556.9751403,398.530943,4
2737,558.4751403,401.030943,4
2738,560.7251403,401.280943,4
2739,565.4751403,402.1142763,4
2740,574.4751403,403.280943,4
2741,583.4751403,404.4476096,4
2742,587.9632827,397.8087178,4
2743,587.9395676,392.3642674,4
2744,587.5336112,386.591444,4
2745,586.7454137,380.4902474,4
2746,585.7847104,374.7872388,4
2747,583.8253706,368.755961,4
2748,581.0398997,361.998226,4
2749,579.8111523,353.8251507,4
2750,592.7303914,396.909823,4
2751,592.656827,388.6185808,3
2752,591.8140054,381.6151265,4
2753,590.7859933,375.9484625,4
2754,588.9858353,368.9532811,4
2755,586.4135316,360.6295824,4
2756,584.80126,353.249338,4
2757,588.2251403,400.780943,4
2758,590.4751403,401.030943,4
2759,592.9751403,401.280943,4
2760,593.2251403,403.280943,4
2761,588.2251403,403.030943,4
2762,590.4751403,405.030943,3
2763,593.2251403,405.280943,4
2764,636.2251403,404.780943,4
2765,670.2251403,406.530943,3
2766,660.2251403,406.6976096,3
2767,650.7251403,406.030943,3
2768,641.2251403,405.3642763,3
2769,665.4751403,406.530943,4
2770,674.7251403,407.280943,3
2771,636.2251403,407.280943,4
2772,660.5584737,410.780943,3
2773,650.7251403,410.280943,3
2774,640.891807,409.780943,3
2775,665.2251403,409.030943,4
2776,669.9751403,411.280943,4
2777,674.7251403,411.280943,4
2778,633.2535101,409.3825037,3
2779,630.6467526,407.0055378,4
2780,630.939298,400.2590762,4
2781,631.294643,391.2232062,3
2782,630.7320251,383.4407391,4
2783,629.2514442,376.9116748,4
2784,628.5051515,369.9611094,4
2785,628.4931471,362.5890428,4
2786,628.4811426,355.2169762,4
2787,633.3683829,404.6539771,4
2788,635.9562988,400.0001669,4
2789,635.9186158,390.9386148,4
2790,635.1790481,383.1141497,4
2791,633.7375957,376.5267715,4
2792,633.0099147,369.6160591,4
2793,632.9960049,362.3820127,4
2794,632.9820952,355.1479662,4
2795,674.9751403,409.280943,4
2796,771.9751403,385.030943,4
2797,736.7251403,407.030943,4
2798,736.7251403,409.280943,4
2799,739.7975858,409.4569252,4
2800,739.5509656,405.1991295,3
2801,742.3734111,407.3751118,4
2802,745.7284742,405.4001508,3
2803,752.9318409,405.4658202,4
2804,760.8873121,405.0214581,4
2805,769.594888,404.0670647,3
2806,777.3697534,403.4967139,3
2807,784.2119081,403.3104055,3
2808,791.0540629,403.1240971,3
2809,743.015725,391.204214,4
2810,742.4231022,400.6462821,4
2811,743.4144074,383.865238,4
2812,743.6773374,377.167917,4
2813,743.9984552,369.0091591,4
2814,744.3195731,360.8504012,4
2815,744.9776362,355.4009826,4
2816,762.6910651,387.3368316,4
2817,754.9394536,386.995371,4
2818,747.1878421,386.6539103,4
2819,767.82509,387.6781428,4
2820,770.5292248,387.1898333,4
2821,766.5286201,384.9248155,4
2822,761.518663,382.417766,4
2823,753.2894121,382.1819211,4
2824,746.774323,381.5588377,4
2825,768.1173544,382.2502108,4
2826,770.8597399,382.8446478,4
2827,773.2808583,383.2767452,4
2828,779.0059109,383.0322978,4
2829,787.84458,383.0517986,2
2830,773.4497778,386.7883193,4
2831,779.4070121,386.9958614,4
2832,788.3722057,386.896193,4
2833,817.9751403,380.280943,4
2834,817.9751403,371.780943,4
2835,799.4751403,402.530943,4
2836,799.7251403,405.030943,4
2837,811.5528174,406.4604023,3
2838,808.3920451,403.7294831,3
2839,803.4836962,403.0102371,3
2840,815.6235506,407.8053875,4
2841,822.0154921,406.7658367,4
2842,830.1798676,405.9786991,4
2843,838.9642362,405.5760991,4
2844,848.3685978,405.5580366,4
2845,857.7729595,405.5399742,3
2846,816.2649289,412.1402944,4
2847,821.9766404,411.25341,4
2848,829.2062314,410.4569903,4
2849,837.7633792,410.0541408,4
2850,847.6480836,410.0448617,4
2851,857.5327881,410.0355825,4
2852,813.7409048,410.5401693,2
2853,796.7251403,402.530943,4
2854,794.4751403,405.030943,4
2855,796.9751403,407.030943,3
2856,794.2251403,407.280943,3
2857,791.9124818,378.1157498,4
2858,791.9145718,369.5101987,4
2859,792.6216175,362.1906949,4
2860,792.5593586,384.9539539,4
2861,793.0244902,390.0963426,4
2862,793.3638656,396.5963101,4
2863,794.0043468,401.4386184,4
2864,794.9647854,386.9365648,4
2865,801.5498613,387.0278139,4
2866,810.5000473,387.0298999,4
2867,797.5498613,390.7778139,4
2868,798.5000473,398.2798999,4
2869,796.840939,385.028566,4
2870,799.967803,383.044811,4
2871,806.6891897,383.0737108,4
2872,811.0572752,382.6204264,4
2873,812.3178458,378.2506631,4
2874,812.8242025,370.4466052,4
2875,813.3305593,362.6425473,4
2876,796.305919,378.6179079,4
2877,796.2473313,370.2868268,4
2878,796.7325373,362.4495709,4
2879,794.4355122,383.0459551,2
2880,862.4751403,407.780943,3
2881,860.9956601,380.3877072,4
2882,867.1198127,375.9810537,4
2883,872.9094057,370.853626,4
2884,878.3644391,365.0054241,4
2885,883.463073,361.130066,4
2886,888.2053073,359.2275516,4
2887,893.8888659,357.257932,4
2888,900.5137489,355.2212072,4
2889,906.3695078,354.0327989,4
2890,911.4561426,353.6927073,4
2891,914.8273005,353.7835889,4
2892,916.085859,354.5994066,4
2893,917.3525914,359.1012317,4
2894,919.02462,366.9951012,4
2895,919.7511092,374.1935541,4
2896,919.532059,380.6965904,4
2897,918.9488371,386.2395258,4
2898,863.9013565,383.9138381,4
2899,870.0697768,379.4991166,4
2900,875.7688848,374.5470594,4
2901,880.9986805,369.0576666,4
2902,886.4678124,365.1533378,2
2903,892.1762804,362.8340731,2
2904,898.9787166,360.6299933,4
2905,906.875121,358.5410984,4
2906,911.9703522,357.9379022,4
2907,913.5205039,359.6631015,4
2908,914.1812238,364.5597082,4
2909,914.696418,371.7850254,4
2910,914.9592964,378.6809988,4
2911,914.969859,385.2476282,4
2912,859.375365,384.3561164,2
2913,865.2251403,410.030943,1
2914,865.0742979,405.5244964,4
2915,867.8242979,407.7744964,2
2916,867.6841072,401.0803403,2
2917,866.6258461,394.4689312,2
2918,863.1870399,389.2082151,2
2919,862.3804529,402.0715159,3
2920,860.9900915,395.6305108,2
2921,857.5164557,390.0209799,3
2922,853.1605322,384.7650743,3
2923,848.8046088,379.5091686,3
2924,843.505584,374.1865699,3
2925,837.2634579,368.7972782,3
2926,831.0213319,363.4079864,3
2927,825.2219778,359.6735625,3
2928,818.0637121,358.6871514,2
2929,854.5646161,379.1768822,2
2930,915.0057363,407.3665103,4
2931,916.9135724,410.1332885,4
2932,916.9745193,404.6862496,4
2933,918.8823554,407.4530278,4
2934,955.7251403,404.280943,4
2935,950.2251403,404.780943,4
2936,952.9751403,404.530943,4
2937,956.2251403,406.780943,1
2938,950.7251403,407.030943,4
2939,951.2251403,409.280943,4
2940,953.9751403,409.280943,4
2941,1024.47514,406.530943,4
2942,1037.47514,400.780943,4
2943,1034.97514,401.280943,4
2944,1033.97514,404.280943,4
2945,1028.97514,406.530943,4
2946,1032.72514,406.780943,4
2947,1028.157076,404.0516143,4
2948,1031.907076,402.0516143,4
2949,1040.016186,403.5537054,4
2950,1037.516186,406.3037054,4
2951,1030.414933,398.0296633,4
2952,1030.81496,389.1650539,4
2953,1030.463172,379.5210797,4
2954,1030.111384,369.8771054,4
2955,1030.289443,363.8089519,4
2956,1031.305544,362.1760923,4
2957,1142.47514,396.030943,4
2958,1145.22514,398.280943,3
2959,1139.97514,398.280943,3
2960,1142.72514,400.530943,3
2961,162.7251403,342.030943,1
2962,164.2251403,343.030943,4
2963,162.7251403,344.530943,1
2964,165.8544123,346.030943,4
2965,165.8544123,344.030943,4
2966,163.4751403,346.530943,2
2967,164.9751403,347.030943,4
2968,160.7251403,347.280943,4
2969,164.4751403,348.530943,4
2970,158.9751403,349.530943,4
2971,160.7251403,351.780943,4
2972,163.4751403,351.530943,4
2973,167.6530208,342.7207679,4
